style,id,name,type,category,package,ini,sound_count,translation,sound,popularity,error
reversed,-1,250,RANGE,EXTENDED,RBR,Extended.ini,4,250,250_3.ogg,-1,
reversed,-1,250,RANGE,EXTENDED,RBR,Extended.ini,4,250,250_4.ogg,-1,
reversed,-1,30,RANGE,EXTENDED,RBR,Extended.ini,4,30,30_1.ogg,-1,
reversed,-1,30,RANGE,EXTENDED,RBR,Extended.ini,4,30,30_2.ogg,-1,
reversed,-1,30,RANGE,EXTENDED,RBR,Extended.ini,4,30,30_3.ogg,-1,
reversed,-1,30,RANGE,EXTENDED,RBR,Extended.ini,4,30,30_4.ogg,-1,
reversed,-1,300,RANGE,EXTENDED,RBR,Extended.ini,4,300,300_1.ogg,-1,
reversed,-1,300,RANGE,EXTENDED,RBR,Extended.ini,4,300,300_2.ogg,-1,
reversed,-1,300,RANGE,EXTENDED,RBR,Extended.ini,4,300,300_3.ogg,-1,
reversed,-1,300,RANGE,EXTENDED,RBR,Extended.ini,4,300,300_4.ogg,-1,
reversed,-1,350,RANGE,EXTENDED,RBR,Extended.ini,4,350,350_1.ogg,-1,
reversed,-1,350,RANGE,EXTENDED,RBR,Extended.ini,4,350,350_2.ogg,-1,
reversed,-1,350,RANGE,EXTENDED,RBR,Extended.ini,4,350,350_3.ogg,-1,
reversed,-1,350,RANGE,EXTENDED,RBR,Extended.ini,4,350,350_4.ogg,-1,
reversed,-1,40,RANGE,EXTENDED,RBR,Extended.ini,4,40,40_1.ogg,-1,
reversed,-1,40,RANGE,EXTENDED,RBR,Extended.ini,4,40,40_2.ogg,-1,
reversed,-1,40,RANGE,EXTENDED,RBR,Extended.ini,4,40,40_3.ogg,-1,
reversed,-1,40,RANGE,EXTENDED,RBR,Extended.ini,4,40,40_4.ogg,-1,
reversed,-1,400,RANGE,EXTENDED,RBR,Extended.ini,4,400,400_1.ogg,-1,
reversed,-1,400,RANGE,EXTENDED,RBR,Extended.ini,4,400,400_2.ogg,-1,
reversed,-1,400,RANGE,EXTENDED,RBR,Extended.ini,4,400,400_3.ogg,-1,
reversed,-1,400,RANGE,EXTENDED,RBR,Extended.ini,4,400,400_4.ogg,-1,
reversed,-1,450,RANGE,EXTENDED,RBR,Extended.ini,4,450,450_1.ogg,-1,
reversed,-1,450,RANGE,EXTENDED,RBR,Extended.ini,4,450,450_2.ogg,-1,
reversed,-1,450,RANGE,EXTENDED,RBR,Extended.ini,4,450,450_3.ogg,-1,
reversed,-1,450,RANGE,EXTENDED,RBR,Extended.ini,4,450,450_4.ogg,-1,
reversed,-1,50,RANGE,EXTENDED,RBR,Extended.ini,4,50,50_1.ogg,-1,
reversed,-1,50,RANGE,EXTENDED,RBR,Extended.ini,4,50,50_2.ogg,-1,
reversed,-1,50,RANGE,EXTENDED,RBR,Extended.ini,4,50,50_3.ogg,-1,
reversed,-1,50,RANGE,EXTENDED,RBR,Extended.ini,4,50,50_4.ogg,-1,
reversed,-1,500,RANGE,EXTENDED,RBR,Extended.ini,4,500,500_1.ogg,-1,
reversed,-1,500,RANGE,EXTENDED,RBR,Extended.ini,4,500,500_2.ogg,-1,
reversed,-1,500,RANGE,EXTENDED,RBR,Extended.ini,4,500,500_3.ogg,-1,
reversed,-1,500,RANGE,EXTENDED,RBR,Extended.ini,4,500,500_4.ogg,-1,
reversed,-1,60,RANGE,EXTENDED,RBR,Extended.ini,4,60,60_1.ogg,-1,
reversed,-1,60,RANGE,EXTENDED,RBR,Extended.ini,4,60,60_2.ogg,-1,
reversed,-1,60,RANGE,EXTENDED,RBR,Extended.ini,4,60,60_3.ogg,-1,
reversed,-1,60,RANGE,EXTENDED,RBR,Extended.ini,4,60,60_4.ogg,-1,
reversed,-1,600,RANGE,EXTENDED,RBR,Extended.ini,4,600,600_1.ogg,-1,
reversed,-1,600,RANGE,EXTENDED,RBR,Extended.ini,4,600,600_2.ogg,-1,
reversed,-1,600,RANGE,EXTENDED,RBR,Extended.ini,4,600,600_3.ogg,-1,
reversed,-1,600,RANGE,EXTENDED,RBR,Extended.ini,4,600,600_4.ogg,-1,
reversed,-1,70,RANGE,EXTENDED,RBR,Extended.ini,4,70,70_1.ogg,-1,
reversed,-1,70,RANGE,EXTENDED,RBR,Extended.ini,4,70,70_2.ogg,-1,
reversed,-1,70,RANGE,EXTENDED,RBR,Extended.ini,4,70,70_3.ogg,-1,
reversed,-1,70,RANGE,EXTENDED,RBR,Extended.ini,4,70,70_4.ogg,-1,
reversed,-1,700,RANGE,EXTENDED,RBR,Extended.ini,4,700,700_1.ogg,-1,
reversed,-1,700,RANGE,EXTENDED,RBR,Extended.ini,4,700,700_2.ogg,-1,
reversed,-1,700,RANGE,EXTENDED,RBR,Extended.ini,4,700,700_3.ogg,-1,
reversed,-1,700,RANGE,EXTENDED,RBR,Extended.ini,4,700,700_4.ogg,-1,
reversed,-1,80,RANGE,EXTENDED,RBR,Extended.ini,4,80,80_1.ogg,-1,
reversed,-1,80,RANGE,EXTENDED,RBR,Extended.ini,4,80,80_2.ogg,-1,
reversed,-1,80,RANGE,EXTENDED,RBR,Extended.ini,4,80,80_3.ogg,-1,
reversed,-1,80,RANGE,EXTENDED,RBR,Extended.ini,4,80,80_4.ogg,-1,
reversed,-1,800,RANGE,EXTENDED,RBR,Extended.ini,4,800,800_1.ogg,-1,
reversed,-1,800,RANGE,EXTENDED,RBR,Extended.ini,4,800,800_2.ogg,-1,
reversed,-1,800,RANGE,EXTENDED,RBR,Extended.ini,4,800,800_3.ogg,-1,
reversed,-1,800,RANGE,EXTENDED,RBR,Extended.ini,4,800,800_4.ogg,-1,
reversed,-1,900,RANGE,EXTENDED,RBR,Extended.ini,4,900,900_1.ogg,-1,
reversed,-1,900,RANGE,EXTENDED,RBR,Extended.ini,4,900,900_2.ogg,-1,
reversed,-1,900,RANGE,EXTENDED,RBR,Extended.ini,4,900,900_3.ogg,-1,
reversed,-1,900,RANGE,EXTENDED,RBR,Extended.ini,4,900,900_4.ogg,-1,
reversed,-1,and,PACENOTE,LINKS,RBR,Extended.ini,4,And,and1.ogg,-1,
reversed,-1,and,PACENOTE,LINKS,RBR,Extended.ini,4,And,and2.ogg,-1,
reversed,-1,and,PACENOTE,LINKS,RBR,Extended.ini,4,And,and3.ogg,-1,
reversed,-1,and,PACENOTE,LINKS,RBR,Extended.ini,4,And,and4.ogg,-1,
reversed,-1,caution_water,PACENOTE,CAUTIONS,RBR,Extended.ini,2,Caution Water,caution_water1.ogg,-1,
reversed,-1,caution_water,PACENOTE,CAUTIONS,RBR,Extended.ini,2,Caution Water,caution_water2.ogg,-1,
reversed,-1,cut,PACENOTE,MODIFIER,RBR,Extended.ini,3,Cut,cut1.ogg,-1,
reversed,-1,cut,PACENOTE,MODIFIER,RBR,Extended.ini,3,Cut,cut2.ogg,-1,
reversed,-1,cut,PACENOTE,MODIFIER,RBR,Extended.ini,3,Cut,cut3.ogg,-1,
reversed,-1,dontcut,PACENOTE,MODIFIER,RBR,Extended.ini,3,Don't,dontcut1.ogg,-1,
reversed,-1,dontcut,PACENOTE,MODIFIER,RBR,Extended.ini,3,Don't,dontcut2.ogg,-1,
reversed,-1,dontcut,PACENOTE,MODIFIER,RBR,Extended.ini,3,Don't,dontcut3.ogg,-1,
reversed,-1,into,PACENOTE,LINKS,RBR,Extended.ini,4,Into,into1.ogg,-1,
reversed,-1,into,PACENOTE,LINKS,RBR,Extended.ini,4,Into,into2.ogg,-1,
reversed,-1,into,PACENOTE,LINKS,RBR,Extended.ini,4,Into,into3.ogg,-1,
reversed,-1,into,PACENOTE,LINKS,RBR,Extended.ini,4,Into,into4.ogg,-1,
reversed,-1,long,PACENOTE,MODIFIER,RBR,Extended.ini,3,Long,long1.ogg,-1,
reversed,-1,long,PACENOTE,MODIFIER,RBR,Extended.ini,3,Long,long2.ogg,-1,
reversed,-1,long,PACENOTE,MODIFIER,RBR,Extended.ini,3,Long,long3.ogg,-1,
reversed,-1,maybe,PACENOTE,MODIFIER,RBR,Extended.ini,3,Maybe,maybe1.ogg,-1,
reversed,-1,maybe,PACENOTE,MODIFIER,RBR,Extended.ini,3,Maybe,maybe2.ogg,-1,
reversed,-1,maybe,PACENOTE,MODIFIER,RBR,Extended.ini,3,Maybe,maybe3.ogg,-1,
reversed,-1,narrows,PACENOTE,MODIFIER,RBR,Extended.ini,3,Narrows,narrows1.ogg,-1,
reversed,-1,narrows,PACENOTE,MODIFIER,RBR,Extended.ini,3,Narrows,narrows2.ogg,-1,
reversed,-1,narrows,PACENOTE,MODIFIER,RBR,Extended.ini,3,Narrows,narrows3.ogg,-1,
reversed,-1,onto,PACENOTE,LINKS,RBR,Extended.ini,4,Onto,onto1.ogg,-1,
reversed,-1,onto,PACENOTE,LINKS,RBR,Extended.ini,4,Onto,onto2.ogg,-1,
reversed,-1,onto,PACENOTE,LINKS,RBR,Extended.ini,4,Onto,onto3.ogg,-1,
reversed,-1,onto,PACENOTE,LINKS,RBR,Extended.ini,4,Onto,onto4.ogg,-1,
reversed,-1,tightens,PACENOTE,MODIFIER,RBR,Extended.ini,3,Tightens,tightens1.ogg,-1,
reversed,-1,tightens,PACENOTE,MODIFIER,RBR,Extended.ini,3,Tightens,tightens2.ogg,-1,
reversed,-1,tightens,PACENOTE,MODIFIER,RBR,Extended.ini,3,Tightens,tightens3.ogg,-1,
reversed,-1,tightensbad,PACENOTE,MODIFIER,RBR,Extended.ini,3,Double Tightens,doubletightens1.ogg,-1,
reversed,-1,tightensbad,PACENOTE,MODIFIER,RBR,Extended.ini,3,Double Tightens,doubletightens2.ogg,-1,
reversed,-1,tightensbad,PACENOTE,MODIFIER,RBR,Extended.ini,3,Double Tightens,doubletightens3.ogg,-1,
reversed,-1,wideout,PACENOTE,MODIFIER,RBR,Extended.ini,3,Wideout,wideout1.ogg,-1,
reversed,-1,wideout,PACENOTE,MODIFIER,RBR,Extended.ini,3,Wideout,wideout2.ogg,-1,
reversed,-1,wideout,PACENOTE,MODIFIER,RBR,Extended.ini,3,Wideout,wideout3.ogg,-1,
reversed,0,hairpinleft,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left Hairpin,left_hp1.ogg,0.63,
reversed,0,hairpinleft,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left Hairpin,left_hp2.ogg,0.63,
reversed,0,hairpinleft,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left Hairpin,left_hp3.ogg,0.63,
reversed,0,hairpinleft,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left Hairpin,left_hp4.ogg,0.63,
reversed,1,90_left,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left 2,left_two1.ogg,0.74,
reversed,1,90_left,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left 2,left_two2.ogg,0.74,
reversed,1,90_left,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left 2,left_two3.ogg,0.74,
reversed,1,90_left,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left 2,left_two4.ogg,0.74,
reversed,2,kleft,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left 3,left_three1.ogg,0.88,
reversed,2,kleft,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left 3,left_three2.ogg,0.88,
reversed,2,kleft,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left 3,left_three3.ogg,0.88,
reversed,2,kleft,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left 3,left_three4.ogg,0.88,
reversed,3,mediumleft,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left 4,left_four1.ogg,0.94,
reversed,3,mediumleft,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left 4,left_four2.ogg,0.94,
reversed,3,mediumleft,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left 4,left_four3.ogg,0.94,
reversed,3,mediumleft,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left 4,left_four4.ogg,0.94,
reversed,4,fastleft,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left 5,left_five1.ogg,0.93,
reversed,4,fastleft,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left 5,left_five2.ogg,0.93,
reversed,4,fastleft,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left 5,left_five3.ogg,0.93,
reversed,4,fastleft,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left 5,left_five4.ogg,0.93,
reversed,5,easyleft,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left 6,left_six1.ogg,0.87,
reversed,5,easyleft,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left 6,left_six2.ogg,0.87,
reversed,5,easyleft,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left 6,left_six3.ogg,0.87,
reversed,5,easyleft,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left 6,left_six4.ogg,0.87,
reversed,6,easyright,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right 6,right_six1.ogg,0.88,
reversed,6,easyright,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right 6,right_six2.ogg,0.88,
reversed,6,easyright,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right 6,right_six3.ogg,0.88,
reversed,6,easyright,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right 6,right_six4.ogg,0.88,
reversed,7,fastright,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right 5,right_five1.ogg,0.94,
reversed,7,fastright,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right 5,right_five2.ogg,0.94,
reversed,7,fastright,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right 5,right_five3.ogg,0.94,
reversed,7,fastright,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right 5,right_five4.ogg,0.94,
reversed,8,mediumright,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right 4,right_four1.ogg,0.94,
reversed,8,mediumright,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right 4,right_four2.ogg,0.94,
reversed,8,mediumright,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right 4,right_four3.ogg,0.94,
reversed,8,mediumright,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right 4,right_four4.ogg,0.94,
reversed,9,kright,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right 3,right_three1.ogg,0.86,
reversed,9,kright,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right 3,right_three2.ogg,0.86,
reversed,9,kright,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right 3,right_three3.ogg,0.86,
reversed,9,kright,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right 3,right_three4.ogg,0.86,
reversed,10,90_right,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right 2,right_two1.ogg,0.73,
reversed,10,90_right,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right 2,right_two2.ogg,0.73,
reversed,10,90_right,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right 2,right_two3.ogg,0.73,
reversed,10,90_right,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right 2,right_two4.ogg,0.73,
reversed,11,hairpinright,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right Hairpin,right_hp1.ogg,0.6,
reversed,11,hairpinright,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right Hairpin,right_hp2.ogg,0.6,
reversed,11,hairpinright,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right Hairpin,right_hp3.ogg,0.6,
reversed,11,hairpinright,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right Hairpin,right_hp4.ogg,0.6,
reversed,12,twisty,PACENOTE,LINE,RBR,Extended.ini,2,Twisty,twisty1.ogg,0.32,
reversed,12,twisty,PACENOTE,LINE,RBR,Extended.ini,2,Twisty,twisty2.ogg,0.32,
reversed,14,narrows,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Narrows,narrows1.ogg,0.32,
reversed,14,narrows,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Narrows,narrows2.ogg,0.32,
reversed,14,narrows,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Narrows,narrows3.ogg,0.32,
reversed,15,wideout,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Wideout,wideout1.ogg,0.09,
reversed,15,wideout,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Wideout,wideout2.ogg,0.09,
reversed,15,wideout,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Wideout,wideout3.ogg,0.09,
reversed,16,overcrest,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Over Crest (With link),over_crest1.ogg,0.82,
reversed,16,overcrest,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Over Crest (With link),over_crest2.ogg,0.82,
reversed,17,ford,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Water,water1.ogg,0.1,
reversed,17,ford,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Water,water2.ogg,0.1,
reversed,18,care,PACENOTE,CAUTIONS,RBR,Extended.ini,3,Care (With Link),care1.ogg,0.49,
reversed,18,care,PACENOTE,CAUTIONS,RBR,Extended.ini,3,Care (With Link),care2.ogg,0.49,
reversed,18,care,PACENOTE,CAUTIONS,RBR,Extended.ini,3,Care (With Link),care3.ogg,0.49,
reversed,19,bump,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Bump,bump1.ogg,0.53,
reversed,19,bump,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Bump,bump2.ogg,0.53,
reversed,20,jump,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Jump,jump1.ogg,0.54,
reversed,20,jump,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Jump,jump2.ogg,0.54,
reversed,22,finish,PACENOTE,LINKS,RBR,Extended.ini,4,Finish,finish1.ogg,1.0,
reversed,22,finish,PACENOTE,LINKS,RBR,Extended.ini,4,Finish,finish2.ogg,1.0,
reversed,22,finish,PACENOTE,LINKS,RBR,Extended.ini,4,Finish,finish3.ogg,1.0,
reversed,22,finish,PACENOTE,LINKS,RBR,Extended.ini,4,Finish,finish4.ogg,1.0,
reversed,25,flatright,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right Flat,right_flat1.ogg,0.59,
reversed,25,flatright,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right Flat,right_flat2.ogg,0.59,
reversed,25,flatright,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right Flat,right_flat3.ogg,0.59,
reversed,25,flatright,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right Flat,right_flat4.ogg,0.59,
reversed,26,flatleft,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left Flat,left_flat1.ogg,0.59,
reversed,26,flatleft,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left Flat,left_flat2.ogg,0.59,
reversed,26,flatleft,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left Flat,left_flat3.ogg,0.59,
reversed,26,flatleft,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left Flat,left_flat4.ogg,0.59,
reversed,27,bridge,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Bridge,bridge1.ogg,0.34,
reversed,27,bridge,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Bridge,bridge2.ogg,0.34,
reversed,28,gostraight,PACENOTE,LINE,RBR,Extended.ini,2,Go Straight,go_straight1.ogg,0.23,
reversed,28,gostraight,PACENOTE,LINE,RBR,Extended.ini,2,Go Straight,go_straight2.ogg,0.23,
reversed,29,keepright,PACENOTE,LINE,RBR,Extended.ini,2,Keep Right,keep_right1.ogg,0.46,
reversed,29,keepright,PACENOTE,LINE,RBR,Extended.ini,2,Keep Right,keep_right2.ogg,0.46,
reversed,30,keepleft,PACENOTE,LINE,RBR,Extended.ini,2,Keep Left,keep_left1.ogg,0.44,
reversed,30,keepleft,PACENOTE,LINE,RBR,Extended.ini,2,Keep Left,keep_left2.ogg,0.44,
reversed,31,keepmiddle,PACENOTE,LINE,RBR,Extended.ini,2,Keep Middle,keep_middle1.ogg,0.45,
reversed,31,keepmiddle,PACENOTE,LINE,RBR,Extended.ini,2,Keep Middle,keep_middle2.ogg,0.45,
reversed,32,caution,PACENOTE,CAUTIONS,RBR,Extended.ini,3,Caution (With Link),caution1.ogg,0.56,
reversed,32,caution,PACENOTE,CAUTIONS,RBR,Extended.ini,3,Caution (With Link),caution2.ogg,0.56,
reversed,32,caution,PACENOTE,CAUTIONS,RBR,Extended.ini,3,Caution (With Link),caution3.ogg,0.56,
reversed,102,two_left,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left 1,left_one1.ogg,0.02,
reversed,102,two_left,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left 1,left_one2.ogg,0.02,
reversed,102,two_left,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left 1,left_one3.ogg,0.02,
reversed,102,two_left,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left 1,left_one4.ogg,0.02,
reversed,112,two_right,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right 1,right_one1.ogg,0.02,
reversed,112,two_right,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right 1,right_one2.ogg,0.02,
reversed,112,two_right,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right 1,right_one3.ogg,0.02,
reversed,112,two_right,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right 1,right_one4.ogg,0.02,
reversed,120,left,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left,left1.ogg,-1,
reversed,120,left,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left,left2.ogg,-1,
reversed,120,left,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left,left3.ogg,-1,
reversed,120,left,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left,left4.ogg,-1,
reversed,121,right,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right,right1.ogg,-1,
reversed,121,right,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right,right2.ogg,-1,
reversed,121,right,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right,right3.ogg,-1,
reversed,121,right,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right,right4.ogg,-1,
reversed,122,niu_right_into,PACENOTE,CORNERS,RBR,Descriptive.ini,4,,right1.ogg,-1,
reversed,122,niu_right_into,PACENOTE,CORNERS,RBR,Descriptive.ini,4,,right2.ogg,-1,
reversed,122,niu_right_into,PACENOTE,CORNERS,RBR,Descriptive.ini,4,,right3.ogg,-1,
reversed,122,niu_right_into,PACENOTE,CORNERS,RBR,Descriptive.ini,4,,right4.ogg,-1,
reversed,123,niu_left_into,PACENOTE,CORNERS,RBR,Descriptive.ini,3,,left1.ogg,-1,
reversed,123,niu_left_into,PACENOTE,CORNERS,RBR,Descriptive.ini,3,,left2.ogg,-1,
reversed,123,niu_left_into,PACENOTE,CORNERS,RBR,Descriptive.ini,3,,left3.ogg,-1,
reversed,124,right_left,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right-Left,right_left1.ogg,-1,
reversed,124,right_left,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right-Left,right_left2.ogg,-1,
reversed,124,right_left,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right-Left,right_left3.ogg,-1,
reversed,124,right_left,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right-Left,right_left4.ogg,-1,
reversed,125,left_right,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left-Right,left_right1.ogg,-1,
reversed,125,left_right,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left-Right,left_right2.ogg,-1,
reversed,125,left_right,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left-Right,left_right3.ogg,-1,
reversed,125,left_right,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left-Right,left_right4.ogg,-1,
reversed,126,right_around,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right Around,right_around1.ogg,-1,
reversed,126,right_around,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right Around,right_around2.ogg,-1,
reversed,126,right_around,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right Around,right_around3.ogg,-1,
reversed,126,right_around,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Right Around,right_around4.ogg,-1,
reversed,127,left_around,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left Around,left_around1.ogg,-1,
reversed,127,left_around,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left Around,left_around2.ogg,-1,
reversed,127,left_around,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left Around,left_around3.ogg,-1,
reversed,127,left_around,PACENOTE,CORNERS,RBR,Descriptive.ini,4,Left Around,left_around4.ogg,-1,
reversed,149,10,PACENOTE,LINKS,RBR,Extended.ini,4,10,10_1.ogg,-1,
reversed,149,10,PACENOTE,LINKS,RBR,Extended.ini,4,10,10_2.ogg,-1,
reversed,149,10,PACENOTE,LINKS,RBR,Extended.ini,4,10,10_3.ogg,-1,
reversed,149,10,PACENOTE,LINKS,RBR,Extended.ini,4,10,10_4.ogg,-1,
reversed,150,20,PACENOTE,LINKS,RBR,Extended.ini,4,20,20_1.ogg,-1,
reversed,150,20,PACENOTE,LINKS,RBR,Extended.ini,4,20,20_2.ogg,-1,
reversed,150,20,PACENOTE,LINKS,RBR,Extended.ini,4,20,20_3.ogg,-1,
reversed,150,20,PACENOTE,LINKS,RBR,Extended.ini,4,20,20_4.ogg,-1,
reversed,200,over_bridge,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Over Bridge,over_bridge1.ogg,0.0,
reversed,200,over_bridge,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Over Bridge,over_bridge2.ogg,0.0,
reversed,201,niu_over_rails,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Raiteet (NIU),rails1.ogg,-1,
reversed,201,niu_over_rails,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Raiteet (NIU),rails2.ogg,-1,
reversed,202,niu_over_railway,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Raiteet (NIU),rails1.ogg,-1,
reversed,202,niu_over_railway,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Raiteet (NIU),rails2.ogg,-1,
reversed,211,niu_deepcut,PACENOTE,LINE,RBR,Extended.ini,2,Ahne (NIU),full_cut1.ogg,0.0,
reversed,211,niu_deepcut,PACENOTE,LINE,RBR,Extended.ini,2,Ahne (NIU),full_cut2.ogg,0.0,
reversed,212,fullcut,PACENOTE,LINE,RBR,Extended.ini,2,Full Cut,full_cut1.ogg,0.0,
reversed,212,fullcut,PACENOTE,LINE,RBR,Extended.ini,2,Full Cut,full_cut2.ogg,0.0,
reversed,213,na_keep_centre,PACENOTE,LINE,RBR,Extended.ini,2,Keskeltä (N/A),keep_middle1.ogg,0.0,
reversed,213,na_keep_centre,PACENOTE,LINE,RBR,Extended.ini,2,Keskeltä (N/A),keep_middle2.ogg,0.0,
reversed,215,go_full,PACENOTE,DRIVING,RBR,Extended.ini,3,Go,go1.ogg,0.0,
reversed,215,go_full,PACENOTE,DRIVING,RBR,Extended.ini,3,Go,go2.ogg,0.0,
reversed,215,go_full,PACENOTE,DRIVING,RBR,Extended.ini,3,Go,go3.ogg,0.0,
reversed,216,flatout,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Flat,flat1.ogg,-1,
reversed,216,flatout,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Flat,flat2.ogg,-1,
reversed,216,flatout,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Flat,flat3.ogg,-1,
reversed,217,brake,PACENOTE,CAUTIONS,RBR,Extended.ini,3,Brake,brake1.ogg,0.18,
